Number of Blocks, Time, Plan Length
35, 0.016837071000054493, 104
35, 0.01782727700003761, 110
35, 0.023290535000001, 108
35, 0.01627726000003804, 102
35, 0.023245100000053753, 100
35, 0.015147490999993352, 94
35, 0.019952067999952305, 94
35, 0.017644470999925943, 110
35, 0.02336217000004126, 100
35, 0.01764750899997125, 110
35, 0.022803260999921804, 100
35, 0.017962555000053726, 112
35, 0.019569406000073286, 114
35, 0.014127338999969652, 90
35, 0.021494255000106932, 106
35, 0.018308248000039384, 112
35, 0.019312831999968694, 100
35, 0.01757591099999445, 108
35, 0.020758837000016683, 100
35, 0.018427332999976898, 110
35, 0.0195499070000551, 108
35, 0.018367740000030608, 112
35, 0.030801960999951916, 114
35, 0.018283209999935934, 100
35, 0.015774420000070677, 98
35, 0.017508614000007583, 106
35, 0.021361277999972117, 98
35, 0.016785490000074788, 100
35, 0.02040826199993262, 108
35, 0.016582913999968696, 104
35, 0.02297688199996628, 118
35, 0.014395236000041223, 88
35, 0.023096110999972552, 108
35, 0.01809425999999803, 112
35, 0.017770755000015015, 96
35, 0.01677888599999733, 94
35, 0.02485806300001059, 118
35, 0.01787855700001728, 112
40, 0.02231955399997787, 118
40, 0.02241231899995455, 122
40, 0.023927494000076877, 108
40, 0.02547434999996767, 116
40, 0.019580815000040275, 116
40, 0.02835378099996433, 122
40, 0.020586533000027885, 122
40, 0.028133232000072894, 122
40, 0.019385429000067234, 110
40, 0.029469478000009985, 132
40, 0.02529033599989816, 122
40, 0.020450135000032788, 118
40, 0.027067203000001427, 122
40, 0.02283462600007624, 120
40, 0.02078517400002511, 120
40, 0.027120313000068563, 136
40, 0.021299049999925046, 124
40, 0.03022340899997289, 126
40, 0.029244805999951495, 134
40, 0.022740577999911693, 132
40, 0.031179252000015367, 118
40, 0.02630844700001944, 126
40, 0.024894512000059876, 118
40, 0.04491438400009429, 134
40, 0.043020726000008835, 132
40, 0.03238413200006107, 118
40, 0.041798183000082645, 128
40, 0.03687398200008829, 112
40, 0.04741545000001679, 126
40, 0.021519421999983024, 114
40, 0.03696144700006698, 126
40, 0.032140382999955364, 124
40, 0.04571991700004219, 122
40, 0.03560758100002204, 114
40, 0.04013675000010153, 132
40, 0.02075086399997872, 112
40, 0.03152689000000919, 122
40, 0.03400958499992157, 132
40, 0.043051993000062794, 132
40, 0.034240990999933274, 128
40, 0.029317859999991924, 132
40, 0.03374901000006503, 122
40, 0.04176070400001208, 128
40, 0.02624845100001494, 110
40, 0.023115441999948416, 122
40, 0.038684407000005194, 134
40, 0.03150258200003009, 132
40, 0.0199644360000093, 108
40, 0.028508792000025096, 132
40, 0.02720444600004157, 126
45, 0.032316027999968355, 138
45, 0.025752721000003476, 136
45, 0.026507779999974446, 130
45, 0.03261904900000445, 146
45, 0.03485463200001959, 152
45, 0.028084915000022193, 150
45, 0.030620204999991074, 140
45, 0.035719799000048624, 144
45, 0.03304176099993583, 136
45, 0.03141395800003011, 142
45, 0.03587379800001145, 126
45, 0.026944135999997343, 138
45, 0.03229702099997667, 146
45, 0.03142046899995421, 136
45, 0.027818045999993046, 132
45, 0.036316175000024487, 154
45, 0.03177683600006276, 132
45, 0.03284368699996776, 136
45, 0.026412556999957815, 132
45, 0.032209246999968855, 142
45, 0.03393364099997598, 140
45, 0.03028127000004588, 126
45, 0.03224462399998629, 138
45, 0.02561901299998226, 132
45, 0.031592582000030234, 146
45, 0.03215319100002034, 138
45, 0.026903361999984554, 142
45, 0.03340530700006639, 142
45, 0.02985260200000539, 140
45, 0.03129714799990779, 154
45, 0.025000896000051398, 132
45, 0.030122848000019076, 132
45, 0.028081092000093122, 132
45, 0.027285343000016837, 134
45, 0.03606792499999756, 148
45, 0.027122211000005336, 130
45, 0.029813685999897643, 134
45, 0.02702896599998894, 144
45, 0.03249241299999994, 128
45, 0.03346327300005214, 148
45, 0.03494903400007843, 138
45, 0.02607113199997002, 142
45, 0.030930955000030735, 150
45, 0.028622827999924993, 120
45, 0.033579144000100314, 152
45, 0.028733357999954023, 136
45, 0.03149244200005796, 136
45, 0.02601905300002727, 130
45, 0.027223605000017415, 144
45, 0.02787375200000497, 134
50, 0.037450337999985095, 146
50, 0.032839069000033305, 138
50, 0.03022440799998094, 152
50, 0.034933436000073925, 158
50, 0.034332278999954724, 150
50, 0.036501547000057144, 154
50, 0.031051327999989553, 148
50, 0.032299660000035146, 140
50, 0.031641146999959346, 160
50, 0.03782157600005576, 166
50, 0.03984869800001434, 164
50, 0.02979185200001666, 142
50, 0.03721471100004692, 146
50, 0.03256505499996365, 158
50, 0.035577945999989424, 154
50, 0.032183842999984336, 152
50, 0.03269216099999994, 170
50, 0.03337062799994328, 154
50, 0.035888548999992054, 160
50, 0.03377029900002526, 150
50, 0.03721507600005225, 158
50, 0.03899547999992592, 166
50, 0.033872907000045416, 164
50, 0.0304560390000006, 158
50, 0.03546702999994977, 164
50, 0.03505201499990562, 168
50, 0.04290069700005006, 158
50, 0.037809214999924734, 160
50, 0.029659176999984993, 142
50, 0.03382226600001559, 154
50, 0.028077836999955252, 146
50, 0.035278112000014517, 162
50, 0.03294761899996956, 154
50, 0.03526735900004496, 152
50, 0.03618320600003244, 160
50, 0.035866252999994686, 166
50, 0.03442709900002683, 168
50, 0.02948260499999833, 154
50, 0.03800573399996665, 168
50, 0.02851741899996796, 150
50, 0.0430749150000338, 160
50, 0.0396580049999784, 166
50, 0.03607595300002231, 156
50, 0.038356874000101016, 158
50, 0.032505506999996214, 154
50, 0.032537865999984206, 164
50, 0.03565480400004617, 158
50, 0.041567941000039355, 164
50, 0.038833349000015005, 168
50, 0.04034671099998377, 164
60, 0.04375907799999368, 172
60, 0.044593837999968855, 188
60, 0.04967702800001916, 198
60, 0.055462246000047344, 210
60, 0.04475578599999608, 194
60, 0.04853052700002536, 182
60, 0.04857698299997537, 188
60, 0.05218429499996091, 192
60, 0.047658135999995466, 188
60, 0.04803282399996078, 182
60, 0.04659207999998216, 190
60, 0.04963939599997502, 192
60, 0.05106192000005194, 172
60, 0.052553042999988975, 188
60, 0.04635731799999121, 188
60, 0.05461185100000421, 198
60, 0.051399243000105344, 194
60, 0.04981772500002535, 194
60, 0.05645425299996987, 194
60, 0.046068077000086305, 190
60, 0.04902773399999205, 208
60, 0.045196164999993016, 188
60, 0.048130247000017334, 192
60, 0.05055955900002118, 208
60, 0.041382148000025154, 182
60, 0.052807245000053626, 208
60, 0.044479397000031895, 192
60, 0.04314578799994706, 188
60, 0.052724282999975, 194
60, 0.042707584000027055, 174
60, 0.05591291199993975, 200
60, 0.04485621200001333, 194
60, 0.043668650999961756, 196
60, 0.04564146500001698, 188
60, 0.04801724699996157, 200
60, 0.04721479900001668, 202
60, 0.05399350800007596, 184
60, 0.04902552900000501, 202
60, 0.04091777499991167, 168
60, 0.044760956000004626, 194
60, 0.051573122000036165, 200
60, 0.061281890000032035, 206
60, 0.04895799000007628, 216
60, 0.04518082000004142, 184
60, 0.04240410800002792, 180
60, 0.04877506100001483, 192
60, 0.04342129899998781, 176
60, 0.0478100010000162, 198
60, 0.043537345999993704, 192
60, 0.04934838199994829, 202
70, 0.0657160409999733, 226
70, 0.06646703599994908, 228
70, 0.05035764499996276, 210
70, 0.0687270290000015, 226
70, 0.05520065899997917, 218
70, 0.05928948799999034, 220
70, 0.060471802999927604, 230
70, 0.07164835900005073, 236
70, 0.052208618000008755, 214
70, 0.05261865900001794, 216
70, 0.059152624999910586, 216
70, 0.05804471099997954, 232
70, 0.06195805799995924, 226
70, 0.053739291000056255, 226
70, 0.05390830699991511, 228
70, 0.06032846400000835, 228
70, 0.05212038299998767, 216
70, 0.05458241899998484, 228
70, 0.05930448599997362, 216
70, 0.05965824299994438, 234
70, 0.0647492069999771, 224
70, 0.05909537200000159, 238
70, 0.05846897200001422, 216
70, 0.055409089000022504, 214
70, 0.05408067099995151, 218
70, 0.06607554100003199, 228
70, 0.05523298499997509, 218
70, 0.0658255769999414, 236
70, 0.061464749000037955, 238
70, 0.06704214599994884, 244
70, 0.05258148200005053, 214
70, 0.06855709699993895, 248
70, 0.053013193999959185, 216
70, 0.06010149700000511, 226
70, 0.05533131999993657, 222
70, 0.06468578199996955, 236
70, 0.05723299499993573, 234
70, 0.056754544999989776, 220
70, 0.0614860939999744, 230
70, 0.057098702999951456, 208
70, 0.05770131199994921, 224
70, 0.05735384000001886, 218
70, 0.054795767000086926, 218
70, 0.061163257999965026, 232
70, 0.05689092800002982, 218
70, 0.06420604099992033, 226
70, 0.05715942700010146, 230
70, 0.06349027099997784, 228
70, 0.06977723499994681, 224
70, 0.057379796999953214, 226
80, 0.07629722799993033, 262
80, 0.07511385700001938, 270
80, 0.06698056899995208, 252
80, 0.07969706799997311, 256
80, 0.07333340100001351, 270
80, 0.07593832400004885, 266
80, 0.0710641719999785, 258
80, 0.0778346510001029, 260
80, 0.0813455460000796, 268
80, 0.0849368729999469, 270
80, 0.07218380799997703, 260
80, 0.06620883900006902, 258
80, 0.07861278799998672, 264
80, 0.0805123799999592, 262
80, 0.06865820900009112, 246
80, 0.0815584750000653, 272
80, 0.07279328899994653, 278
80, 0.0827683979999847, 262
80, 0.0782521359999464, 276
80, 0.0780365550000397, 276
80, 0.06940998899995066, 240
80, 0.07440427000005911, 260
80, 0.06840562800005046, 262
80, 0.07127629900003285, 254
80, 0.08074640199993155, 278
80, 0.07247634600003039, 266
80, 0.07340852000004361, 250
80, 0.07955127499997161, 280
80, 0.06908707100001266, 268
80, 0.06723491299999296, 256
80, 0.0713969650000763, 266
80, 0.06853574100000515, 262
80, 0.07893030100001397, 252
80, 0.07395473099995797, 260
80, 0.07337273400003141, 260
80, 0.07807513000000199, 276
80, 0.08066395500009094, 282
80, 0.0662269209999522, 244
80, 0.06955241599996498, 256
80, 0.06695475100002568, 242
80, 0.07355556499999238, 264
80, 0.07567986300000484, 270
80, 0.06401960400000917, 232
80, 0.06789969099997961, 260
80, 0.07203497900002276, 264
80, 0.07473284599996077, 268
80, 0.06662489100006042, 252
80, 0.0669152310000527, 238
80, 0.07172547999994094, 260
80, 0.0765448900000365, 270
90, 0.08725001099992369, 278
90, 0.09567748699998901, 320
90, 0.08866678000003958, 298
90, 0.0929920519999996, 282
90, 0.0908205780000344, 296
90, 0.08843953300004159, 296
90, 0.09231402499995056, 292
90, 0.09357656899999256, 312
90, 0.09677052600000025, 306
90, 0.08620493900002657, 294
90, 0.0924361959999942, 292
90, 0.08442036099995676, 284
90, 0.10084606200007329, 296
90, 0.08574094699997659, 292
90, 0.09410484500006078, 302
90, 0.09459904200002711, 292
90, 0.09267503499995655, 304
90, 0.08983837799996763, 300
90, 0.09067218899997442, 294
90, 0.08764677499993923, 286
90, 0.08184362199995121, 288
90, 0.09108257499997308, 278
90, 0.08779536299994106, 286
90, 0.07842772499998318, 274
90, 0.09146972500002448, 296
90, 0.07984288299996933, 278
90, 0.09045552300005966, 306
90, 0.08978760600007263, 292
90, 0.08815637199995763, 290
90, 0.09131156499995541, 302
90, 0.0939908299999388, 294
90, 0.08869419299992387, 306
90, 0.08823794199997792, 302
90, 0.0893409340000062, 302
90, 0.08554672499997196, 296
90, 0.09037101900003108, 290
90, 0.08991649799997958, 300
90, 0.09439235599995754, 302
90, 0.08527765899998485, 294
90, 0.07774769299999207, 272
90, 0.09814992899998742, 310
90, 0.08713617700004761, 278
90, 0.09180937000007816, 302
90, 0.09979994500008615, 294
90, 0.09076516499999343, 302
90, 0.09005703699995138, 306
90, 0.08195683299993561, 286
90, 0.08776304200000595, 296
90, 0.09391027599997415, 308
90, 0.08729373199992096, 296
100, 0.1036043909999762, 324
100, 0.10547915500001181, 326
100, 0.1097951980000289, 316
100, 0.10666936300003727, 322
100, 0.10543158900009075, 314
100, 0.11207761800005756, 344
100, 0.10159264799995071, 332
100, 0.09841986300000372, 322
100, 0.10726966400000038, 324
100, 0.10085339700003715, 322
100, 0.10614334499996403, 326
100, 0.09872623100000055, 312
100, 0.10665663200006748, 336
100, 0.10067048300004444, 320
100, 0.10888673099998414, 340
100, 0.10243632800006708, 332
100, 0.1084960929999852, 342
100, 0.11600157499992747, 356
100, 0.11134840300007909, 336
100, 0.11251685299998826, 332
100, 0.11240428000007796, 330
100, 0.10423871400007556, 316
100, 0.09821541100006925, 322
100, 0.10567290899996351, 328
100, 0.10761880100005783, 338
100, 0.10731318399996326, 340
100, 0.10512898100000712, 340
100, 0.10582987800000865, 320
100, 0.10273276800000986, 336
100, 0.10586874600005558, 330
100, 0.10747040799992646, 334
100, 0.11337126199998693, 336
100, 0.09843388599995251, 318
100, 0.11720948200002113, 336
100, 0.10790572500002327, 336
100, 0.10924756500003241, 340
100, 0.10350845699997535, 328
100, 0.09814787300001626, 320
100, 0.10484548200008703, 324
100, 0.096412641000029, 316
100, 0.10073267400002806, 320
100, 0.1155197399999679, 338
100, 0.10814074100005655, 328
100, 0.10384423900006823, 338
100, 0.10869695100006993, 330
100, 0.10466620099998636, 342
100, 0.1006806970000298, 324
100, 0.105606539000064, 336
100, 0.10610249800004112, 326
100, 0.10184528199999932, 330
125, 0.14528638499996305, 378
125, 0.15156164699999408, 418
125, 0.15092496300007952, 410
125, 0.15424613900006534, 424
125, 0.1554918940000789, 424
125, 0.156281153000009, 416
125, 0.15933165199999166, 422
125, 0.15146599299998798, 414
125, 0.1493129409999483, 408
125, 0.15342027099995903, 422
125, 0.15538456299998415, 410
125, 0.1634837400000606, 436
125, 0.14992000199993072, 418
125, 0.1506609189999608, 412
125, 0.1478782049999836, 404
125, 0.15530201999990823, 424
125, 0.14916453699993326, 406
125, 0.15872358599995096, 420
125, 0.16231823199996143, 438
125, 0.15489686300008998, 412
125, 0.15472748799993497, 426
125, 0.16760170000009111, 432
125, 0.16996826800004783, 426
125, 0.15624580399992283, 412
125, 0.1581968279999728, 420
125, 0.15502894300004755, 434
125, 0.16352468800005227, 430
125, 0.14810114600004454, 410
125, 0.1423845980000351, 400
125, 0.15602041900001495, 428
125, 0.14553698199995324, 404
125, 0.1499223590000156, 424
125, 0.15753627700007655, 426
125, 0.15184155199995075, 412
125, 0.14556557399998837, 410
125, 0.16329352100001415, 426
125, 0.15586903500002336, 424
125, 0.14733760700005405, 410
125, 0.1552779159999318, 420
125, 0.1528350330000876, 428
125, 0.15809581700000308, 416
125, 0.15780166000001827, 424
125, 0.15492732899997463, 424
125, 0.15708668000002035, 412
125, 0.156698514000027, 422
125, 0.15419323700007226, 410
125, 0.15383527100004812, 414
125, 0.15829511000004004, 426
125, 0.16258570299999064, 432
125, 0.1689459880000186, 436
150, 0.21827590399993824, 520
150, 0.21147880699993493, 500
150, 0.21890253000003668, 502
150, 0.2191946220000318, 534
150, 0.2223747819999744, 524
150, 0.20954224000001886, 508
150, 0.22150294599998688, 516
150, 0.22055346000001919, 522
150, 0.21632461100000455, 504
150, 0.21657842499996605, 496
150, 0.22755873599999177, 520
150, 0.22624524800005474, 522
150, 0.2202659820000008, 508
150, 0.22251614799995423, 530
150, 0.23014110999997683, 524
150, 0.21501709599999685, 514
150, 0.21684500900005332, 508
150, 0.21364558499999475, 502
150, 0.2145494009999993, 514
150, 0.21270366499993543, 506
150, 0.219012537000026, 512
150, 0.21280689299999267, 512
150, 0.22559318100002201, 512
150, 0.20662272900005973, 486
150, 0.2106495589999895, 510
150, 0.22150012500003413, 524
150, 0.21452893800005768, 506
150, 0.21137332700004663, 506
150, 0.21833992199992736, 518
150, 0.21715018599991254, 518
150, 0.21163926700000957, 498
150, 0.2093266129999165, 492
150, 0.20482916900004966, 494
150, 0.21669112299991866, 506
150, 0.2205518600000005, 518
150, 0.21725179999998545, 518
150, 0.22773429399990164, 514
150, 0.21543486899997788, 496
150, 0.20937535600000956, 506
150, 0.22198014100001728, 516
150, 0.21446491500000775, 508
150, 0.2102963010000849, 506
150, 0.21051939699998456, 500
150, 0.20668212199996105, 504
150, 0.22286163100000067, 516
150, 0.21694491300002028, 520
150, 0.2130499500000269, 508
150, 0.21914945900005023, 518
150, 0.21742109499996332, 514
150, 0.2281891090000272, 522
175, 0.27749403699999675, 576
175, 0.30019514100001743, 616
175, 0.3134328019999657, 636
175, 0.2802806509999982, 592
175, 0.2815100950000442, 598
175, 0.2986109299999953, 608
175, 0.2936719950000679, 620
175, 0.2833178209999687, 608
175, 0.27867005699999936, 576
175, 0.28568365500007076, 598
175, 0.2979854490000662, 620
175, 0.2915780390000009, 594
175, 0.2988172380000833, 622
175, 0.28338423499997134, 594
175, 0.28515558100002636, 594
175, 0.29414809900004, 606
175, 0.2844197939999731, 594
175, 0.27477146800003993, 576
175, 0.3013699110000516, 616
175, 0.3054647180000529, 632
175, 0.28343854100000954, 590
175, 0.28070499099999324, 598
175, 0.2939529089999269, 592
175, 0.28988812200009306, 588
175, 0.2922610299999633, 606
175, 0.28703302499991423, 600
175, 0.2934400020000112, 608
175, 0.30637588599995524, 632
175, 0.28931952100003855, 610
175, 0.29554093299998385, 608
175, 0.29324327300003006, 608
175, 0.296989452000048, 604
175, 0.287805492000075, 600
175, 0.2807809669999415, 590
175, 0.29235442300000614, 598
175, 0.2911804850000408, 608
175, 0.29187515900002836, 602
175, 0.30805574000009983, 608
175, 0.27807768400009536, 588
175, 0.29993934700007685, 626
175, 0.30036435699992126, 614
175, 0.27967259499996544, 592
175, 0.28804856300007486, 606
175, 0.2775472760000639, 578
175, 0.2731972259999793, 584
175, 0.2781731979999904, 590
175, 0.2829419649999636, 596
175, 0.2902154559999417, 588
175, 0.28588609300004464, 602
175, 0.28711752599997453, 606
200, 0.3822774579999759, 706
200, 0.3761568420000003, 684
200, 0.38819813600002817, 702
200, 0.3684697049999386, 670
200, 0.36211544399998274, 684
200, 0.3935338100000081, 722
200, 0.3811664610000207, 696
200, 0.37536029400007465, 706
200, 0.37563657600003353, 684
200, 0.3746300899999824, 696
200, 0.3751839410000457, 704
200, 0.3730113510000592, 686
200, 0.3946425739999313, 704
200, 0.36009725299993534, 672
200, 0.3802388990000054, 704
200, 0.389805977999913, 720
200, 0.3868988389999686, 710
200, 0.3799367319999192, 712
200, 0.3631725259999712, 672
200, 0.39410682300001554, 704
200, 0.39748445999998694, 738
200, 0.358995316000005, 670
200, 0.37890347199993357, 698
200, 0.33290406599996913, 634
200, 0.3710906699999441, 686
200, 0.39024553100000503, 718
200, 0.3698280539999814, 694
200, 0.35978230099999564, 680
200, 0.3790523480000729, 700
200, 0.3526240219999863, 660
200, 0.37851379799997176, 692
200, 0.3801173410000729, 710
200, 0.3841510559999506, 712
200, 0.38215169099999, 706
200, 0.3733172209999793, 692
200, 0.3706526020000638, 696
200, 0.36068247399998654, 680
200, 0.3724910500000078, 700
200, 0.37068777100000716, 690
200, 0.36561441599997124, 692
200, 0.3770839269999442, 692
200, 0.3709833660000186, 686
200, 0.3858126690000745, 678
200, 0.38182876200005467, 702
200, 0.3688106440000638, 678
200, 0.36782619400003114, 696
200, 0.3839563359999829, 702
200, 0.3698695589999943, 702
200, 0.3734187780000866, 668
200, 0.3909215359999507, 728
